gxp_id,datetime,capacity_MW,gxp_headroom_MW,tariff_base_nzd_per_MWh
EDN0331,2020-01-08T16:00:00,33.250000,12.087155,132.000000
EDN0331,2020-01-08T17:00:00,33.250000,12.648617,162.000000
EDN0331,2020-01-08T18:00:00,33.250000,13.002129,162.000000
EDN0331,2020-01-08T19:00:00,33.250000,12.758399,162.000000
EDN0331,2020-01-08T20:00:00,33.250000,12.809807,132.000000
EDN0331,2020-01-08T21:00:00,33.250000,13.118070,132.000000
EDN0331,2020-01-08T22:00:00,33.250000,13.124694,102.000000
EDN0331,2020-01-08T23:00:00,33.250000,12.598225,102.000000
EDN0331,2020-01-09T00:00:00,33.250000,12.429146,102.000000
EDN0331,2020-01-09T01:00:00,33.250000,12.715131,102.000000
EDN0331,2020-01-09T02:00:00,33.250000,12.938850,102.000000
EDN0331,2020-01-09T03:00:00,33.250000,13.100980,102.000000
EDN0331,2020-01-09T04:00:00,33.250000,12.730268,102.000000
EDN0331,2020-01-09T05:00:00,33.250000,11.805393,102.000000
EDN0331,2020-01-09T06:00:00,33.250000,11.005773,132.000000
EDN0331,2020-01-09T07:00:00,33.250000,11.335143,162.000000
EDN0331,2020-01-09T08:00:00,33.250000,12.371919,162.000000
EDN0331,2020-01-09T09:00:00,33.250000,13.125563,162.000000
EDN0331,2020-01-09T10:00:00,33.250000,13.373838,132.000000
EDN0331,2020-01-09T11:00:00,33.250000,13.716352,132.000000
EDN0331,2020-01-09T12:00:00,33.250000,13.562977,132.000000
EDN0331,2020-01-09T13:00:00,33.250000,13.480448,132.000000
EDN0331,2020-01-09T14:00:00,33.250000,12.901183,132.000000
EDN0331,2020-01-09T15:00:00,33.250000,11.877026,132.000000
EDN0331,2020-01-09T16:00:00,33.250000,11.598912,132.000000
EDN0331,2020-01-09T17:00:00,33.250000,12.017211,162.000000
EDN0331,2020-01-09T18:00:00,33.250000,12.022931,162.000000
EDN0331,2020-01-09T19:00:00,33.250000,11.922637,162.000000
EDN0331,2020-01-09T20:00:00,33.250000,12.066639,132.000000
EDN0331,2020-01-09T21:00:00,33.250000,12.259570,132.000000
EDN0331,2020-01-09T22:00:00,33.250000,12.355366,102.000000
EDN0331,2020-01-09T23:00:00,33.250000,12.075100,102.000000
EDN0331,2020-01-10T00:00:00,33.250000,12.303062,102.000000
EDN0331,2020-01-10T01:00:00,33.250000,12.796414,102.000000
EDN0331,2020-01-10T02:00:00,33.250000,13.315373,102.000000
EDN0331,2020-01-10T03:00:00,33.250000,13.499381,102.000000
EDN0331,2020-01-10T04:00:00,33.250000,13.660560,102.000000
EDN0331,2020-01-10T05:00:00,33.250000,13.029566,102.000000
EDN0331,2020-01-10T06:00:00,33.250000,12.369916,132.000000
EDN0331,2020-01-10T07:00:00,33.250000,12.140477,162.000000
EDN0331,2020-01-10T08:00:00,33.250000,12.883463,162.000000
EDN0331,2020-01-10T09:00:00,33.250000,13.361505,162.000000
EDN0331,2020-01-10T10:00:00,33.250000,13.445737,132.000000
EDN0331,2020-01-10T11:00:00,33.250000,13.687486,132.000000
EDN0331,2020-01-10T12:00:00,33.250000,13.175699,132.000000
EDN0331,2020-01-10T13:00:00,33.250000,13.103638,132.000000
EDN0331,2020-01-10T14:00:00,33.250000,11.980920,132.000000
EDN0331,2020-01-10T15:00:00,33.250000,11.080157,132.000000
EDN0331,2020-01-10T16:00:00,33.250000,10.903788,132.000000
EDN0331,2020-01-10T17:00:00,33.250000,11.472473,162.000000
EDN0331,2020-01-10T18:00:00,33.250000,11.879145,162.000000
EDN0331,2020-01-10T19:00:00,33.250000,11.318125,162.000000
EDN0331,2020-01-10T20:00:00,33.250000,11.587919,132.000000
EDN0331,2020-01-10T21:00:00,33.250000,11.864160,132.000000
EDN0331,2020-01-10T22:00:00,33.250000,12.110716,102.000000
EDN0331,2020-01-10T23:00:00,33.250000,12.224615,102.000000
EDN0331,2020-01-11T00:00:00,33.250000,12.991840,102.000000
EDN0331,2020-01-11T01:00:00,33.250000,13.389684,102.000000
EDN0331,2020-01-11T02:00:00,33.250000,13.541441,102.000000
EDN0331,2020-01-11T03:00:00,33.250000,13.914757,102.000000
EDN0331,2020-01-11T04:00:00,33.250000,13.776155,102.000000
EDN0331,2020-01-11T05:00:00,33.250000,12.692855,102.000000
EDN0331,2020-01-11T06:00:00,33.250000,11.889329,102.000000
EDN0331,2020-01-11T07:00:00,33.250000,12.051739,102.000000
EDN0331,2020-01-11T08:00:00,33.250000,12.739974,102.000000
EDN0331,2020-01-11T09:00:00,33.250000,13.477026,102.000000
EDN0331,2020-01-11T10:00:00,33.250000,13.797890,102.000000
EDN0331,2020-01-11T11:00:00,33.250000,13.665991,102.000000
EDN0331,2020-01-11T12:00:00,33.250000,13.899652,102.000000
EDN0331,2020-01-11T13:00:00,33.250000,13.832655,102.000000
EDN0331,2020-01-11T14:00:00,33.250000,12.703427,102.000000
EDN0331,2020-01-11T15:00:00,33.250000,11.474781,102.000000
EDN0331,2020-01-11T16:00:00,33.250000,11.445759,102.000000
EDN0331,2020-01-11T17:00:00,33.250000,12.387043,102.000000
EDN0331,2020-01-11T18:00:00,33.250000,12.739560,102.000000
EDN0331,2020-01-11T19:00:00,33.250000,11.977214,102.000000
EDN0331,2020-01-11T20:00:00,33.250000,11.963666,102.000000
EDN0331,2020-01-11T21:00:00,33.250000,12.230220,102.000000
EDN0331,2020-01-11T22:00:00,33.250000,12.184733,102.000000
EDN0331,2020-01-11T23:00:00,33.250000,12.121334,102.000000
EDN0331,2020-01-12T00:00:00,33.250000,12.927872,102.000000
EDN0331,2020-01-12T01:00:00,33.250000,13.322089,102.000000
EDN0331,2020-01-12T02:00:00,33.250000,13.622527,102.000000
EDN0331,2020-01-12T03:00:00,33.250000,13.772287,102.000000
EDN0331,2020-01-12T04:00:00,33.250000,13.603220,102.000000
EDN0331,2020-01-12T05:00:00,33.250000,12.668194,102.000000
EDN0331,2020-01-12T06:00:00,33.250000,11.855769,102.000000
EDN0331,2020-01-12T07:00:00,33.250000,11.592528,102.000000
EDN0331,2020-01-12T08:00:00,33.250000,12.049785,102.000000
EDN0331,2020-01-12T09:00:00,33.250000,12.343949,102.000000
EDN0331,2020-01-12T10:00:00,33.250000,12.831304,102.000000
EDN0331,2020-01-12T11:00:00,33.250000,13.084145,102.000000
EDN0331,2020-01-12T12:00:00,33.250000,13.036803,102.000000
EDN0331,2020-01-12T13:00:00,33.250000,13.174876,102.000000
EDN0331,2020-01-12T14:00:00,33.250000,11.902376,102.000000
EDN0331,2020-01-12T15:00:00,33.250000,11.105714,102.000000
EDN0331,2020-01-12T16:00:00,33.250000,10.988995,102.000000
EDN0331,2020-01-12T17:00:00,33.250000,11.596415,102.000000
EDN0331,2020-01-12T18:00:00,33.250000,12.237560,102.000000
EDN0331,2020-01-12T19:00:00,33.250000,11.877326,102.000000
EDN0331,2020-01-12T20:00:00,33.250000,11.524671,102.000000
EDN0331,2020-01-12T21:00:00,33.250000,11.910271,102.000000
EDN0331,2020-01-12T22:00:00,33.250000,11.843093,102.000000
EDN0331,2020-01-12T23:00:00,33.250000,11.763587,102.000000
EDN0331,2020-01-13T00:00:00,33.250000,11.667508,102.000000
EDN0331,2020-01-13T01:00:00,33.250000,12.194055,102.000000
EDN0331,2020-01-13T02:00:00,33.250000,12.426289,102.000000
EDN0331,2020-01-13T03:00:00,33.250000,12.642413,102.000000
EDN0331,2020-01-13T04:00:00,33.250000,12.148711,102.000000
EDN0331,2020-01-13T05:00:00,33.250000,11.530949,102.000000
EDN0331,2020-01-13T06:00:00,33.250000,11.189845,132.000000
EDN0331,2020-01-13T07:00:00,33.250000,11.063785,162.000000
EDN0331,2020-01-13T08:00:00,33.250000,12.085172,162.000000
EDN0331,2020-01-13T09:00:00,33.250000,12.420761,162.000000
EDN0331,2020-01-13T10:00:00,33.250000,13.065971,132.000000
EDN0331,2020-01-13T11:00:00,33.250000,13.010617,132.000000
EDN0331,2020-01-13T12:00:00,33.250000,12.780964,132.000000
EDN0331,2020-01-13T13:00:00,33.250000,12.952559,132.000000
EDN0331,2020-01-13T14:00:00,33.250000,11.695478,132.000000
EDN0331,2020-01-13T15:00:00,33.250000,10.561462,132.000000
EDN0331,2020-01-13T16:00:00,33.250000,9.987597,132.000000
EDN0331,2020-01-13T17:00:00,33.250000,10.466096,162.000000
EDN0331,2020-01-13T18:00:00,33.250000,11.092583,162.000000
EDN0331,2020-01-13T19:00:00,33.250000,10.939902,162.000000
EDN0331,2020-01-13T20:00:00,33.250000,11.363376,132.000000
EDN0331,2020-01-13T21:00:00,33.250000,11.738682,132.000000
EDN0331,2020-01-13T22:00:00,33.250000,11.750647,102.000000
EDN0331,2020-01-13T23:00:00,33.250000,11.584898,102.000000
EDN0331,2020-01-14T00:00:00,33.250000,11.792335,102.000000
EDN0331,2020-01-14T01:00:00,33.250000,12.169213,102.000000
EDN0331,2020-01-14T02:00:00,33.250000,12.795706,102.000000
EDN0331,2020-01-14T03:00:00,33.250000,12.653434,102.000000
EDN0331,2020-01-14T04:00:00,33.250000,12.120874,102.000000
EDN0331,2020-01-14T05:00:00,33.250000,11.213887,102.000000
EDN0331,2020-01-14T06:00:00,33.250000,10.365167,132.000000
EDN0331,2020-01-14T07:00:00,33.250000,10.051777,162.000000
EDN0331,2020-01-14T08:00:00,33.250000,11.098408,162.000000
EDN0331,2020-01-14T09:00:00,33.250000,11.819711,162.000000
EDN0331,2020-01-14T10:00:00,33.250000,12.331737,132.000000
EDN0331,2020-01-14T11:00:00,33.250000,12.650788,132.000000
EDN0331,2020-01-14T12:00:00,33.250000,12.443789,132.000000
EDN0331,2020-01-14T13:00:00,33.250000,12.155079,132.000000
EDN0331,2020-01-14T14:00:00,33.250000,10.935185,132.000000
EDN0331,2020-01-14T15:00:00,33.250000,9.943793,132.000000
EDN0331,2020-01-14T16:00:00,33.250000,9.493905,132.000000
EDN0331,2020-01-14T17:00:00,33.250000,10.138904,162.000000
EDN0331,2020-01-14T18:00:00,33.250000,11.128528,162.000000
EDN0331,2020-01-14T19:00:00,33.250000,10.813364,162.000000
EDN0331,2020-01-14T20:00:00,33.250000,11.018091,132.000000
EDN0331,2020-01-14T21:00:00,33.250000,11.548213,132.000000
EDN0331,2020-01-14T22:00:00,33.250000,12.132443,102.000000
EDN0331,2020-01-14T23:00:00,33.250000,12.102979,102.000000
EDN0331,2020-01-15T00:00:00,33.250000,12.486467,102.000000
EDN0331,2020-01-15T01:00:00,33.250000,12.618249,102.000000
EDN0331,2020-01-15T02:00:00,33.250000,12.984481,102.000000
EDN0331,2020-01-15T03:00:00,33.250000,13.279256,102.000000
EDN0331,2020-01-15T04:00:00,33.250000,13.102265,102.000000
EDN0331,2020-01-15T05:00:00,33.250000,11.912253,102.000000
EDN0331,2020-01-15T06:00:00,33.250000,11.091680,132.000000
EDN0331,2020-01-15T07:00:00,33.250000,10.604574,162.000000
EDN0331,2020-01-15T08:00:00,33.250000,11.741437,162.000000
EDN0331,2020-01-15T09:00:00,33.250000,12.669172,162.000000
EDN0331,2020-01-15T10:00:00,33.250000,13.034866,132.000000
EDN0331,2020-01-15T11:00:00,33.250000,12.910473,132.000000
EDN0331,2020-01-15T12:00:00,33.250000,12.495146,132.000000
EDN0331,2020-01-15T13:00:00,33.250000,12.622977,132.000000
EDN0331,2020-01-15T14:00:00,33.250000,12.007908,132.000000
EDN0331,2020-01-15T15:00:00,33.250000,10.786634,132.000000
EDN0331,2020-01-15T16:00:00,33.250000,10.641860,132.000000
EDN0331,2020-01-15T17:00:00,33.250000,11.451908,162.000000
EDN0331,2020-01-15T18:00:00,33.250000,11.456788,162.000000
EDN0331,2020-01-15T19:00:00,33.250000,10.901593,162.000000
EDN0331,2020-01-15T20:00:00,33.250000,11.201531,132.000000
EDN0331,2020-01-15T21:00:00,33.250000,11.840296,132.000000
EDN0331,2020-01-15T22:00:00,33.250000,12.240656,102.000000
EDN0331,2020-01-15T23:00:00,33.250000,12.396163,102.000000
EDN0331,2020-01-16T00:00:00,33.250000,12.535018,102.000000
EDN0331,2020-01-16T01:00:00,33.250000,12.415932,102.000000
EDN0331,2020-01-16T02:00:00,33.250000,12.906728,102.000000
EDN0331,2020-01-16T03:00:00,33.250000,13.184122,102.000000
EDN0331,2020-01-16T04:00:00,33.250000,12.961773,102.000000
EDN0331,2020-01-16T05:00:00,33.250000,12.169923,102.000000
EDN0331,2020-01-16T06:00:00,33.250000,11.132637,132.000000
EDN0331,2020-01-16T07:00:00,33.250000,11.108819,162.000000
EDN0331,2020-01-16T08:00:00,33.250000,11.919309,162.000000
EDN0331,2020-01-16T09:00:00,33.250000,13.027593,162.000000
EDN0331,2020-01-16T10:00:00,33.250000,13.263235,132.000000
EDN0331,2020-01-16T11:00:00,33.250000,13.291972,132.000000
EDN0331,2020-01-16T12:00:00,33.250000,13.150467,132.000000
EDN0331,2020-01-16T13:00:00,33.250000,13.002728,132.000000
EDN0331,2020-01-16T14:00:00,33.250000,12.134997,132.000000
EDN0331,2020-01-16T15:00:00,33.250000,11.509458,132.000000
EDN0331,2020-01-16T16:00:00,33.250000,11.054265,132.000000
EDN0331,2020-01-16T17:00:00,33.250000,11.447003,162.000000
EDN0331,2020-01-16T18:00:00,33.250000,11.851287,162.000000
EDN0331,2020-01-16T19:00:00,33.250000,11.051596,162.000000
EDN0331,2020-01-16T20:00:00,33.250000,11.109959,132.000000
EDN0331,2020-01-16T21:00:00,33.250000,11.218732,132.000000
EDN0331,2020-01-16T22:00:00,33.250000,11.518170,102.000000
EDN0331,2020-01-16T23:00:00,33.250000,11.674586,102.000000
EDN0331,2020-01-17T00:00:00,33.250000,12.112202,102.000000
EDN0331,2020-01-17T01:00:00,33.250000,12.510801,102.000000
EDN0331,2020-01-17T02:00:00,33.250000,12.581484,102.000000
EDN0331,2020-01-17T03:00:00,33.250000,13.091030,102.000000
EDN0331,2020-01-17T04:00:00,33.250000,12.736798,102.000000
EDN0331,2020-01-17T05:00:00,33.250000,11.467411,102.000000
EDN0331,2020-01-17T06:00:00,33.250000,10.382832,132.000000
EDN0331,2020-01-17T07:00:00,33.250000,10.239619,162.000000
EDN0331,2020-01-17T08:00:00,33.250000,11.433747,162.000000
EDN0331,2020-01-17T09:00:00,33.250000,12.010292,162.000000
EDN0331,2020-01-17T10:00:00,33.250000,12.424831,132.000000
EDN0331,2020-01-17T11:00:00,33.250000,12.774714,132.000000
EDN0331,2020-01-17T12:00:00,33.250000,12.893770,132.000000
EDN0331,2020-01-17T13:00:00,33.250000,12.488077,132.000000
EDN0331,2020-01-17T14:00:00,33.250000,11.396447,132.000000
EDN0331,2020-01-17T15:00:00,33.250000,10.314276,132.000000
EDN0331,2020-01-17T16:00:00,33.250000,10.227885,132.000000
EDN0331,2020-01-17T17:00:00,33.250000,10.779985,162.000000
EDN0331,2020-01-17T18:00:00,33.250000,11.603460,162.000000
EDN0331,2020-01-17T19:00:00,33.250000,11.468445,162.000000
EDN0331,2020-01-17T20:00:00,33.250000,11.483043,132.000000
EDN0331,2020-01-17T21:00:00,33.250000,11.946094,132.000000
EDN0331,2020-01-17T22:00:00,33.250000,11.707487,102.000000
EDN0331,2020-01-17T23:00:00,33.250000,11.571583,102.000000
EDN0331,2020-01-18T00:00:00,33.250000,12.463361,102.000000
