timestamp_utc,total_heat_MW,CB2_MW,CB3_MW,CB4_MW,EB1_MW
2020-01-02T02:00:00Z,100.45211857971825,20.09042371594365,32.14467794550984,32.14467794550984,16.07233897275492
2020-01-02T03:00:00Z,102.52399611119878,20.504799222239757,32.80767875558361,32.80767875558361,16.403839377791805
2020-01-02T04:00:00Z,102.04212756698813,20.408425513397624,32.6534808214362,32.6534808214362,16.3267404107181
2020-01-02T05:00:00Z,102.87625262999958,20.57525052599992,32.920400841599864,32.920400841599864,16.460200420799932
2020-01-02T06:00:00Z,102.04103125144633,20.408206250289265,32.65313000046282,32.65313000046282,16.32656500023141
2020-01-02T07:00:00Z,105.60586362703631,21.121172725407263,33.79387636065162,33.79387636065162,16.89693818032581
2020-01-02T08:00:00Z,104.69777716306344,20.93955543261269,33.5032886921803,33.5032886921803,16.75164434609015
2020-01-02T09:00:00Z,104.62009007493816,20.924018014987634,33.47842882398021,33.47842882398021,16.739214411990105
2020-01-02T10:00:00Z,107.13098753569908,21.426197507139815,34.281916011423704,34.281916011423704,17.140958005711852
2020-01-02T11:00:00Z,105.46165031641013,21.092330063282024,33.74772810125124,33.74772810125124,16.87386405062562
2020-01-02T12:00:00Z,106.98807847287445,21.39761569457489,34.23618511131982,34.23618511131982,17.11809255565991
2020-01-02T13:00:00Z,104.67284160296288,20.934568320592575,33.49530931294812,33.49530931294812,16.74765465647406
2020-01-02T14:00:00Z,104.84568585067836,20.969137170135674,33.55061947221708,33.55061947221708,16.77530973610854
2020-01-02T15:00:00Z,105.94665583485563,21.18933116697113,33.9029298671538,33.9029298671538,16.9514649335769
2020-01-02T16:00:00Z,107.07298687755876,21.414597375511757,34.26335580081881,34.26335580081881,17.131677900409404
2020-01-02T17:00:00Z,105.9508619857842,21.190172397156843,33.904275835450946,33.904275835450946,16.952137917725473
2020-01-02T18:00:00Z,105.65764327312984,21.131528654625967,33.810445847401546,33.810445847401546,16.905222923700773
2020-01-02T19:00:00Z,104.94455127648212,20.98891025529642,33.58225640847427,33.58225640847427,16.791128204237136
2020-01-02T20:00:00Z,103.18415424944538,20.63683084988908,33.01892935982252,33.01892935982252,16.50946467991126
2020-01-02T21:00:00Z,103.46399136599791,20.692798273199585,33.10847723711933,33.10847723711933,16.554238618559665
2020-01-02T22:00:00Z,102.18584971370512,20.437169942741026,32.69947190838564,32.69947190838564,16.34973595419282
2020-01-02T23:00:00Z,103.22000454966869,20.644000909933737,33.03040145589398,33.03040145589398,16.51520072794699
2020-01-03T00:00:00Z,101.46111489528586,20.292222979057172,32.46755676649148,32.46755676649148,16.23377838324574
2020-01-03T01:00:00Z,99.3309952307799,19.866199046155984,31.78591847384957,31.78591847384957,15.892959236924785
2020-01-03T02:00:00Z,101.44136302728145,20.28827260545629,32.46123616873006,32.46123616873006,16.23061808436503
2020-01-03T03:00:00Z,101.23819849161299,20.2476396983226,32.39622351731616,32.39622351731616,16.19811175865808
2020-01-03T04:00:00Z,101.45399700460614,20.290799400921227,32.46527904147396,32.46527904147396,16.23263952073698
2020-01-03T05:00:00Z,103.28928304566487,20.657856609132978,33.05257057461276,33.05257057461276,16.52628528730638
2020-01-03T06:00:00Z,103.19856099263495,20.639712198526993,33.02353951764319,33.02353951764319,16.511769758821593
2020-01-03T07:00:00Z,104.12766918899243,20.82553383779849,33.32085414047758,33.32085414047758,16.66042707023879
2020-01-03T08:00:00Z,103.31398391592784,20.662796783185566,33.060474853096906,33.060474853096906,16.530237426548453
2020-01-03T09:00:00Z,104.88448349445557,20.976896698891114,33.56303471822578,33.56303471822578,16.78151735911289
2020-01-03T10:00:00Z,106.07592185630526,21.21518437126105,33.94429499401768,33.94429499401768,16.97214749700884
2020-01-03T11:00:00Z,107.2675935296023,21.45351870592046,34.32562992947273,34.32562992947273,17.162814964736366
2020-01-03T12:00:00Z,105.72222682378714,21.144445364757427,33.83111258361188,33.83111258361188,16.91555629180594
2020-01-03T13:00:00Z,106.03403178301274,21.20680635660255,33.930890170564076,33.930890170564076,16.965445085282038
2020-01-03T14:00:00Z,104.55601100401898,20.9112022008038,33.45792352128608,33.45792352128608,16.72896176064304
2020-01-03T15:00:00Z,103.9512785734668,20.79025571469336,33.264409143509376,33.264409143509376,16.632204571754688
2020-01-03T16:00:00Z,106.6159445128501,21.323188902570024,34.11710224411203,34.11710224411203,17.058551122056016
2020-01-03T17:00:00Z,106.66807568883162,21.333615137766323,34.133784220426115,34.133784220426115,17.066892110213058
2020-01-03T18:00:00Z,105.17528469061284,21.03505693812257,33.65609110099611,33.65609110099611,16.828045550498054
2020-01-03T19:00:00Z,105.78624213571706,21.15724842714341,33.85159748342946,33.85159748342946,16.92579874171473
2020-01-03T20:00:00Z,104.58584349156943,20.917168698313887,33.46746991730222,33.46746991730222,16.73373495865111
2020-01-03T21:00:00Z,103.02415551189893,20.604831102379787,32.967729763807654,32.967729763807654,16.483864881903827
2020-01-03T22:00:00Z,102.51459111215526,20.502918222431052,32.804669155889684,32.804669155889684,16.402334577944842
2020-01-03T23:00:00Z,103.19265563518755,20.638531127037513,33.02164980326002,33.02164980326002,16.51082490163001
2020-01-04T00:00:00Z,100.56951795124824,20.11390359024965,32.18224574439944,32.18224574439944,16.09112287219972
2020-01-04T01:00:00Z,102.17967946548288,20.435935893096577,32.69749742895452,32.69749742895452,16.34874871447726
2020-01-04T02:00:00Z,97.96995168171924,19.59399033634385,31.350384538150156,31.350384538150156,15.675192269075078
2020-01-04T03:00:00Z,101.94995301561008,20.389990603122016,32.62398496499522,32.62398496499522,16.31199248249761
2020-01-04T04:00:00Z,101.72061610085453,20.344123220170903,32.55059715227345,32.55059715227345,16.275298576136723
2020-01-04T05:00:00Z,101.84001959396838,20.368003918793676,32.58880627006988,32.58880627006988,16.29440313503494
2020-01-04T06:00:00Z,101.72540674386148,20.345081348772297,32.55213015803567,32.55213015803567,16.276065079017837
2020-01-04T07:00:00Z,100.60826070170214,20.121652140340426,32.19464342454468,32.19464342454468,16.09732171227234
2020-01-04T08:00:00Z,103.43706885729696,20.687413771459394,33.09986203433503,33.09986203433503,16.549931017167516
2020-01-04T09:00:00Z,105.05494215784526,21.01098843156905,33.61758149051048,33.61758149051048,16.80879074525524
2020-01-04T10:00:00Z,106.74906829041598,21.349813658083193,34.15970185293311,34.15970185293311,17.079850926466555
2020-01-04T11:00:00Z,105.14963590411207,21.029927180822416,33.647883489315866,33.647883489315866,16.823941744657933
2020-01-04T12:00:00Z,104.84287723304188,20.968575446608376,33.549720714573404,33.549720714573404,16.774860357286702
2020-01-04T13:00:00Z,105.16708990606791,21.033417981213585,33.65346876994173,33.65346876994173,16.826734384970866
2020-01-04T14:00:00Z,106.15735824659231,21.231471649318465,33.97035463890954,33.97035463890954,16.98517731945477
2020-01-04T15:00:00Z,105.025253063988,21.005050612797604,33.60808098047616,33.60808098047616,16.80404049023808
2020-01-04T16:00:00Z,104.66776278783874,20.93355255756775,33.493684092108396,33.493684092108396,16.746842046054198
2020-01-04T17:00:00Z,105.24936249942681,21.04987249988536,33.67979599981658,33.67979599981658,16.83989799990829
2020-01-04T18:00:00Z,104.82383796081426,20.96476759216285,33.54362814746056,33.54362814746056,16.77181407373028
2020-01-04T19:00:00Z,105.21829668084852,21.043659336169707,33.66985493787153,33.66985493787153,16.834927468935764
2020-01-04T20:00:00Z,102.95739699033652,20.591479398067307,32.94636703690769,32.94636703690769,16.473183518453844
2020-01-04T21:00:00Z,102.83397364416268,20.566794728832537,32.90687156613206,32.90687156613206,16.45343578306603
2020-01-04T22:00:00Z,101.23364035570638,20.246728071141277,32.394764913826045,32.394764913826045,16.197382456913022
2020-01-04T23:00:00Z,99.63896506441498,19.927793012882997,31.884468820612792,31.884468820612792,15.942234410306396
2020-01-05T00:00:00Z,100.39386089755729,20.078772179511457,32.12603548721833,32.12603548721833,16.063017743609166
2020-01-05T01:00:00Z,100.35876172110818,20.071752344221636,32.11480375075462,32.11480375075462,16.05740187537731
2020-01-05T02:00:00Z,100.10257048503695,20.02051409700739,32.03282255521182,32.03282255521182,16.01641127760591
2020-01-05T03:00:00Z,100.37213954833015,20.07442790966603,32.11908465546565,32.11908465546565,16.059542327732824
2020-01-05T04:00:00Z,99.68764793416928,19.937529586833858,31.90004733893417,31.90004733893417,15.950023669467084
2020-01-05T05:00:00Z,101.20205592960805,20.24041118592161,32.384657897474575,32.384657897474575,16.192328948737288
2020-01-05T06:00:00Z,100.77230562339801,20.1544611246796,32.24713779948736,32.24713779948736,16.12356889974368
2020-01-05T07:00:00Z,101.31067704194234,20.26213540838847,32.41941665342155,32.41941665342155,16.209708326710775
2020-01-05T08:00:00Z,102.97487963987513,20.594975927975028,32.95196148476004,32.95196148476004,16.47598074238002
2020-01-05T09:00:00Z,104.57324900206592,20.914649800413187,33.4634396806611,33.4634396806611,16.73171984033055
2020-01-05T10:00:00Z,106.637262583859,21.3274525167718,34.12392402683488,34.12392402683488,17.06196201341744
2020-01-05T11:00:00Z,105.3472011299423,21.069440225988465,33.71110436158154,33.71110436158154,16.85555218079077
2020-01-05T12:00:00Z,105.43445808716831,21.086891617433665,33.73902658789386,33.73902658789386,16.86951329394693
2020-01-05T13:00:00Z,105.08531879017589,21.017063758035178,33.62730201285628,33.62730201285628,16.81365100642814
2020-01-05T14:00:00Z,102.65487569240177,20.530975138480354,32.84956022156857,32.84956022156857,16.424780110784283
2020-01-05T15:00:00Z,104.124805412646,20.8249610825292,33.31993773204672,33.31993773204672,16.65996886602336
2020-01-05T16:00:00Z,104.75682089235441,20.951364178470882,33.52218268555341,33.52218268555341,16.761091342776705
2020-01-05T17:00:00Z,106.74934339824465,21.349868679648928,34.159789887438286,34.159789887438286,17.079894943719143
2020-01-05T18:00:00Z,103.99284916686526,20.79856983337305,33.277711733396885,33.277711733396885,16.638855866698442
2020-01-05T19:00:00Z,103.99522712215486,20.79904542443097,33.27847267908955,33.27847267908955,16.639236339544777
2020-01-05T20:00:00Z,103.12585052313628,20.625170104627255,33.00027216740361,33.00027216740361,16.500136083701804
2020-01-05T21:00:00Z,101.45129926784884,20.29025985356977,32.46441576571163,32.46441576571163,16.232207882855814
2020-01-05T22:00:00Z,102.27446395745712,20.454892791491424,32.72782846638628,32.72782846638628,16.36391423319314
2020-01-05T23:00:00Z,101.36465926964468,20.272931853928934,32.43669096628629,32.43669096628629,16.218345483143146
2020-01-06T00:00:00Z,103.959078409663,20.7918156819326,33.266905091092156,33.266905091092156,16.633452545546078
2020-01-06T01:00:00Z,102.20521171626667,20.441042343253336,32.70566774920534,32.70566774920534,16.35283387460267
2020-01-06T02:00:00Z,104.59006958345569,20.918013916691137,33.46882226670582,33.46882226670582,16.73441113335291
2020-01-06T03:00:00Z,102.21613269418005,20.44322653883601,32.70916246213761,32.70916246213761,16.354581231068806
2020-01-06T04:00:00Z,104.80714398745937,20.961428797491873,33.538286075986996,33.538286075986996,16.769143037993498
2020-01-06T05:00:00Z,107.01579192987353,21.40315838597471,34.24505341755953,34.24505341755953,17.122526708779766
2020-01-06T06:00:00Z,103.16356843535122,20.632713687070247,33.01234189931239,33.01234189931239,16.506170949656195
2020-01-06T07:00:00Z,104.64166272493105,20.92833254498621,33.485332071977936,33.485332071977936,16.742666035988968
2020-01-06T08:00:00Z,106.38548667655996,21.277097335311993,34.04335573649919,34.04335573649919,17.021677868249594
2020-01-06T09:00:00Z,106.7811964733705,21.356239294674097,34.16998287147856,34.16998287147856,17.08499143573928
2020-01-06T10:00:00Z,106.17541899090477,21.235083798180952,33.976134077089526,33.976134077089526,16.988067038544763
2020-01-06T11:00:00Z,108.43778814641648,21.6875576292833,34.70009220685328,34.70009220685328,17.35004610342664
2020-01-06T12:00:00Z,107.21234152514585,21.44246830502917,34.30794928804667,34.30794928804667,17.153974644023336
2020-01-06T13:00:00Z,108.87669220398072,21.775338440796148,34.84054150527383,34.84054150527383,17.420270752636917
2020-01-06T14:00:00Z,106.8561964196102,21.37123928392204,34.19398285427526,34.19398285427526,17.09699142713763
2020-01-06T15:00:00Z,108.98494765368821,21.79698953073764,34.875183249180225,34.875183249180225,17.437591624590112
2020-01-06T16:00:00Z,107.03438088651117,21.406876177302234,34.25100188368357,34.25100188368357,17.125500941841786
2020-01-06T17:00:00Z,107.00736566416592,21.401473132833186,34.24235701253309,34.24235701253309,17.121178506266546
2020-01-06T18:00:00Z,108.23705517231016,21.647411034462035,34.635857655139255,34.635857655139255,17.317928827569627
2020-01-06T19:00:00Z,105.5223694547982,21.10447389095964,33.767158225535425,33.767158225535425,16.883579112767713
2020-01-06T20:00:00Z,106.54241859304506,21.30848371860901,34.09357394977442,34.09357394977442,17.04678697488721
2020-01-06T21:00:00Z,107.15700875618802,21.431401751237605,34.29024280198017,34.29024280198017,17.145121400990085
2020-01-06T22:00:00Z,102.52073650444592,20.504147300889183,32.80663568142269,32.80663568142269,16.403317840711345
2020-01-06T23:00:00Z,103.86083246779046,20.77216649355809,33.235466389692945,33.235466389692945,16.617733194846473
2020-01-07T00:00:00Z,103.40347500221326,20.68069500044265,33.08911200070824,33.08911200070824,16.54455600035412
2020-01-07T01:00:00Z,103.9417802171731,20.78835604343462,33.261369669495394,33.261369669495394,16.630684834747697
2020-01-07T02:00:00Z,101.8597091248138,20.371941824962764,32.59510691994042,32.59510691994042,16.29755345997021
2020-01-07T03:00:00Z,102.29283792643152,20.458567585286303,32.733708136458084,32.733708136458084,16.366854068229042
2020-01-07T04:00:00Z,104.73164589194529,20.946329178389057,33.51412668542249,33.51412668542249,16.757063342711245
2020-01-07T05:00:00Z,105.02503213141566,21.00500642628313,33.60801028205301,33.60801028205301,16.804005141026504
2020-01-07T06:00:00Z,104.44882932192286,20.88976586438457,33.42362538301531,33.42362538301531,16.711812691507657
2020-01-07T07:00:00Z,105.59429117539094,21.11885823507819,33.7901731761251,33.7901731761251,16.89508658806255
2020-01-07T08:00:00Z,105.54892996717278,21.109785993434556,33.77565758949529,33.77565758949529,16.887828794747644
2020-01-07T09:00:00Z,107.56272113128296,21.512544226256594,34.420070762010546,34.420070762010546,17.210035381005273
2020-01-07T10:00:00Z,108.15573127193964,21.63114625438793,34.60983400702069,34.60983400702069,17.304917003510344
2020-01-07T11:00:00Z,107.58132201373974,21.51626440274795,34.426023044396715,34.426023044396715,17.213011522198357
2020-01-07T12:00:00Z,110.3770267544202,22.07540535088404,35.320648561414465,35.320648561414465,17.660324280707233
2020-01-07T13:00:00Z,108.86878343243058,21.773756686486117,34.838010698377786,34.838010698377786,17.419005349188893
2020-01-07T14:00:00Z,106.55498493310544,21.31099698662109,34.09759517859374,34.09759517859374,17.04879758929687
2020-01-07T15:00:00Z,108.01805213872171,21.603610427744343,34.56577668439095,34.56577668439095,17.282888342195474
2020-01-07T16:00:00Z,106.81985357167818,21.363970714335636,34.18235314293702,34.18235314293702,17.09117657146851
2020-01-07T17:00:00Z,108.18995006769273,21.637990013538545,34.62078402166167,34.62078402166167,17.310392010830835
2020-01-07T18:00:00Z,108.59939467926523,21.719878935853046,34.75180629736487,34.75180629736487,17.375903148682436
2020-01-07T19:00:00Z,105.9526466552718,21.190529331054364,33.904846929686975,33.904846929686975,16.952423464843488
2020-01-07T20:00:00Z,107.31664921899511,21.46332984379902,34.341327750078435,34.341327750078435,17.170663875039217
2020-01-07T21:00:00Z,106.20303367924876,21.240606735849752,33.98497077735961,33.98497077735961,16.992485388679803
2020-01-07T22:00:00Z,105.04433299152173,21.008866598304344,33.61418655728695,33.61418655728695,16.807093278643475
2020-01-07T23:00:00Z,105.6278917802515,21.1255783560503,33.800925369680485,33.800925369680485,16.900462684840242
2020-01-08T00:00:00Z,102.87173600796444,20.57434720159289,32.91895552254862,32.91895552254862,16.45947776127431
2020-01-08T01:00:00Z,102.3475031405025,20.4695006281005,32.7512010049608,32.7512010049608,16.3756005024804
2020-01-08T02:00:00Z,102.20748208687426,20.441496417374854,32.706394267799766,32.706394267799766,16.353197133899883
2020-01-08T03:00:00Z,102.80534387015656,20.561068774031313,32.8977100384501,32.8977100384501,16.44885501922505
2020-01-08T04:00:00Z,104.09676347404398,20.8193526948088,33.31096431169407,33.31096431169407,16.655482155847036
2020-01-08T05:00:00Z,105.06042983192842,21.012085966385683,33.619337546217096,33.619337546217096,16.809668773108548
2020-01-08T06:00:00Z,104.46533419938987,20.893066839877978,33.42890694380476,33.42890694380476,16.71445347190238
2020-01-08T07:00:00Z,106.08920940288635,21.21784188057727,33.94854700892363,33.94854700892363,16.974273504461816
2020-01-08T08:00:00Z,106.27444339566128,21.254888679132257,34.00782188661161,34.00782188661161,17.003910943305804
2020-01-08T09:00:00Z,108.86207528743807,21.772415057487617,34.835864091980184,34.835864091980184,17.417932045990092
2020-01-08T10:00:00Z,107.54316964635316,21.508633929270633,34.413814286833016,34.413814286833016,17.206907143416508
2020-01-08T11:00:00Z,111.29131390443169,22.258262780886337,35.61322044941814,35.61322044941814,17.80661022470907
2020-01-08T12:00:00Z,109.02204330953838,21.804408661907672,34.88705385905228,34.88705385905228,17.44352692952614
2020-01-08T13:00:00Z,107.41548898612294,21.483097797224588,34.37295647555934,34.37295647555934,17.18647823777967
2020-01-08T14:00:00Z,106.67381745761057,21.334763491522118,34.135621586435384,34.135621586435384,17.067810793217692
2020-01-08T15:00:00Z,107.82010283463381,21.56402056692676,34.50243290708282,34.50243290708282,17.25121645354141
2020-01-08T16:00:00Z,107.61908685827468,21.52381737165494,34.4381077946479,34.4381077946479,17.21905389732395
2020-01-08T17:00:00Z,108.10033223148147,21.620066446296295,34.59210631407407,34.59210631407407,17.296053157037036
2020-01-08T18:00:00Z,107.8524846286016,21.57049692572032,34.51279508115251,34.51279508115251,17.256397540576256
2020-01-08T19:00:00Z,106.74054857767679,21.348109715535358,34.15697554485657,34.15697554485657,17.078487772428286
2020-01-08T20:00:00Z,105.38168684604406,21.076337369208815,33.7221397907341,33.7221397907341,16.86106989536705
2020-01-08T21:00:00Z,104.15349182390106,20.830698364780215,33.32911738364834,33.32911738364834,16.66455869182417
2020-01-08T22:00:00Z,103.7119195233332,20.74238390466664,33.18781424746662,33.18781424746662,16.59390712373331
2020-01-08T23:00:00Z,104.53860428104475,20.907720856208954,33.45235336993432,33.45235336993432,16.72617668496716
2020-01-09T00:00:00Z,103.33244322505548,20.6664886450111,33.066381832017754,33.066381832017754,16.533190916008877
2020-01-09T01:00:00Z,101.82718527531212,20.365437055062422,32.58469928809988,32.58469928809988,16.29234964404994
2020-01-09T02:00:00Z,103.29025732770268,20.658051465540538,33.052882344864855,33.052882344864855,16.526441172432428
2020-01-09T03:00:00Z,104.03710192156316,20.807420384312636,33.291872614900214,33.291872614900214,16.645936307450107
2020-01-09T04:00:00Z,103.24318771649766,20.648637543299532,33.03782006927925,33.03782006927925,16.518910034639624
2020-01-09T05:00:00Z,104.85086237036066,20.97017247407213,33.55227595851541,33.55227595851541,16.776137979257705
2020-01-09T06:00:00Z,104.22448007039438,20.844896014078873,33.3518336225262,33.3518336225262,16.6759168112631
2020-01-09T07:00:00Z,104.0030186480224,20.800603729604482,33.28096596736717,33.28096596736717,16.640482983683587
2020-01-09T08:00:00Z,106.62726336468585,21.32545267293717,34.12072427669947,34.12072427669947,17.060362138349735
2020-01-09T09:00:00Z,107.8904218402572,21.578084368051442,34.52493498888231,34.52493498888231,17.262467494441154
2020-01-09T10:00:00Z,108.98253309551646,21.79650661910329,34.87441059056526,34.87441059056526,17.43720529528263
2020-01-09T11:00:00Z,109.4719895291406,21.89439790582812,35.031036649324996,35.031036649324996,17.515518324662498
2020-01-09T12:00:00Z,106.83796677665964,21.36759335533193,34.188149368531086,34.188149368531086,17.094074684265543
2020-01-09T13:00:00Z,107.31445190335548,21.462890380671098,34.34062460907375,34.34062460907375,17.170312304536875
2020-01-09T14:00:00Z,108.37012756226198,21.6740255124524,34.678440819923836,34.678440819923836,17.339220409961918
2020-01-09T15:00:00Z,107.83999764999531,21.567999529999067,34.5087992479985,34.5087992479985,17.25439962399925
2020-01-09T16:00:00Z,108.40186832798835,21.68037366559767,34.68859786495627,34.68859786495627,17.344298932478136
2020-01-09T17:00:00Z,111.45509192817242,22.291018385634487,35.665629417015175,35.665629417015175,17.832814708507588
2020-01-09T18:00:00Z,107.94359109619843,21.58871821923969,34.5419491507835,34.5419491507835,17.27097457539175
2020-01-09T19:00:00Z,108.01760768668477,21.603521537336952,34.56563445973912,34.56563445973912,17.28281722986956
2020-01-09T20:00:00Z,107.28196797842736,21.456393595685473,34.33022975309676,34.33022975309676,17.16511487654838
2020-01-09T21:00:00Z,106.43088245372557,21.286176490745113,34.05788238519218,34.05788238519218,17.02894119259609
2020-01-09T22:00:00Z,103.83545105399494,20.76709021079899,33.22734433727838,33.22734433727838,16.61367216863919
2020-01-09T23:00:00Z,104.42434634789436,20.88486926957887,33.41579083132619,33.41579083132619,16.707895415663096
2020-01-10T00:00:00Z,101.78824386850141,20.35764877370028,32.57223803792045,32.57223803792045,16.286119018960225
2020-01-10T01:00:00Z,102.33808489166456,20.467616978332913,32.74818716533266,32.74818716533266,16.37409358266633
2020-01-10T02:00:00Z,102.08312496631589,20.416624993263177,32.66659998922108,32.66659998922108,16.33329999461054
2020-01-10T03:00:00Z,103.1888041844681,20.63776083689362,33.02041733902979,33.02041733902979,16.510208669514896
2020-01-10T04:00:00Z,106.02638972829178,21.205277945658352,33.928444713053366,33.928444713053366,16.964222356526683
2020-01-10T05:00:00Z,102.20635555134797,20.441271110269593,32.70603377643135,32.70603377643135,16.353016888215674
2020-01-10T06:00:00Z,104.33891695266905,20.86778339053381,33.38845342485409,33.38845342485409,16.694226712427046
2020-01-10T07:00:00Z,102.97610493218951,20.595220986437905,32.952353578300645,32.952353578300645,16.476176789150323
2020-01-10T08:00:00Z,105.2014826272979,21.040296525459585,33.66447444073533,33.66447444073533,16.832237220367666
2020-01-10T09:00:00Z,107.8989024844435,21.579780496888702,34.52764879502192,34.52764879502192,17.26382439751096
2020-01-10T10:00:00Z,107.32891296655085,21.46578259331017,34.34525214929627,34.34525214929627,17.172626074648136
2020-01-10T11:00:00Z,106.61135482622691,21.322270965245384,34.115633544392615,34.115633544392615,17.057816772196308
2020-01-10T12:00:00Z,107.00196797277071,21.400393594554146,34.240629751286626,34.240629751286626,17.120314875643313
2020-01-10T13:00:00Z,108.50529332633617,21.701058665267233,34.72169386442757,34.72169386442757,17.360846932213786
2020-01-10T14:00:00Z,106.47657523716376,21.29531504743275,34.072504075892404,34.072504075892404,17.036252037946202
2020-01-10T15:00:00Z,106.96763423536784,21.39352684707357,34.22964295531771,34.22964295531771,17.114821477658854
2020-01-10T16:00:00Z,107.34026324227814,21.46805264845563,34.348884237529006,34.348884237529006,17.174442118764503
2020-01-10T17:00:00Z,106.0722954283674,21.214459085673482,33.94313453707757,33.94313453707757,16.971567268538784
2020-01-10T18:00:00Z,109.06773406957961,21.81354681391592,34.901674902265476,34.901674902265476,17.450837451132738
2020-01-10T19:00:00Z,106.92866221663829,21.385732443327658,34.21717190932425,34.21717190932425,17.108585954662125
2020-01-10T20:00:00Z,103.58024492521136,20.716048985042274,33.145678376067636,33.145678376067636,16.572839188033818
2020-01-10T21:00:00Z,105.39402445615166,21.078804891230334,33.72608782596853,33.72608782596853,16.863043912984264
2020-01-10T22:00:00Z,102.94196638827886,20.588393277655772,32.941429244249235,32.941429244249235,16.470714622124618
2020-01-10T23:00:00Z,103.98328452979973,20.796656905959946,33.27465104953591,33.27465104953591,16.637325524767956
2020-01-11T00:00:00Z,101.23996956481861,20.24799391296372,32.39679026074195,32.39679026074195,16.198395130370976
2020-01-11T01:00:00Z,101.93163981092383,20.38632796218477,32.61812473949563,32.61812473949563,16.309062369747814
2020-01-11T02:00:00Z,102.56405997786776,20.512811995573554,32.82049919291768,32.82049919291768,16.41024959645884
2020-01-11T03:00:00Z,103.45738342521088,20.691476685042176,33.10636269606748,33.10636269606748,16.55318134803374
2020-01-11T04:00:00Z,101.85265437710461,20.370530875420922,32.59284940067347,32.59284940067347,16.296424700336736
2020-01-11T05:00:00Z,103.2641181356479,20.65282362712958,33.04451780340733,33.04451780340733,16.522258901703665
2020-01-11T06:00:00Z,102.60041911511041,20.52008382302208,32.83213411683533,32.83213411683533,16.416067058417664
2020-01-11T07:00:00Z,103.4406882889923,20.688137657798464,33.10102025247754,33.10102025247754,16.55051012623877
2020-01-11T08:00:00Z,107.00824887681871,21.401649775363747,34.24263964058199,34.24263964058199,17.121319820290996
2020-01-11T09:00:00Z,106.612762325095,21.322552465019,34.1160839440304,34.1160839440304,17.0580419720152
2020-01-11T10:00:00Z,105.35799238179574,21.07159847635915,33.71455756217464,33.71455756217464,16.85727878108732
2020-01-11T11:00:00Z,108.19771526792246,21.639543053584493,34.623268885735186,34.623268885735186,17.311634442867593
2020-01-11T12:00:00Z,109.48888299424729,21.897776598849457,35.03644255815913,35.03644255815913,17.518221279079565
