epoch_tag,strategy_id,strategy_label,future_id,U_inc_mult,U_headroom_mult,U_upgrade_capex_mult,U_voll,U_consents_uplift,selected_upgrade_name,selected_capacity_MW,annualised_upgrade_cost_nzd,annual_incremental_MWh,annual_shed_MWh,shed_fraction,annual_shed_cost_nzd,total_cost_nzd,max_exceed_MW,p95_exceed_MW,p99_exceed_MW,hours_exceed,hours_shed,menu_max_capacity_MW,menu_max_selected,satisficing_pass,voll_nzd_per_MWh_used,is_benchmark,is_policy,regret_vs_benchmark_nzd,regret_vs_best_policy_nzd,regret,n_hours_binding,unserved_peak_MW
2035_BB,S0,No upgrade (allow shedding),6,0.95,0.95,0.95,15000.0,1.15,none,0.0,0.0,563292.6174378591,187494.3460160705,0.33285425764834276,2812415190.241058,2812415190.241058,57.25982470528458,52.22345281414983,54.47973980323263,5607,5607,150.0,False,False,15000.0,False,True,2807834325.8731923,2807834325.8731923,2807834325.8731923,5607,57.25982470528458
2035_BB,S1,Force fonterra_opt1_N_plus21MW,6,0.95,0.95,0.95,15000.0,1.15,fonterra_opt1_N_plus21MW,21.0,786695.8485064249,563292.6174378591,83640.78274695325,0.1484854943197978,1254611741.2042987,1255398437.0528052,36.25982470528458,31.944618639658636,33.562610377604926,4186,4186,150.0,False,False,15000.0,False,True,1250817572.6849396,1250817572.6849396,1250817572.6849396,4186,36.25982470528458
2035_BB,S2,Force fonterra_opt2_N-1_plus32MW,6,0.95,0.95,0.95,15000.0,1.15,fonterra_opt2_N-1_plus32MW,32.0,2794409.211882197,563292.6174378591,41432.17674254887,0.0735535589495269,621482651.1382331,624277060.3501153,25.25982470528458,21.321740765238868,22.741052577223257,3490,3490,150.0,False,False,15000.0,False,True,619696195.9822497,619696195.9822497,619696195.9822497,3490,25.25982470528458
2035_BB,S3,Force fonterra_opt3_N_plus97MW,6,0.95,0.95,0.95,15000.0,1.15,fonterra_opt3_N_plus97MW,97.0,4580864.367865536,563292.6174378591,0.0,0.0,0.0,4580864.367865536,0.0,0.0,0.0,0,0,150.0,False,True,15000.0,False,True,0.0,0.0,0.0,0,0.0
2035_BB,S4,Force fonterra_opt4_N_plus150MW,6,0.95,0.95,0.95,15000.0,1.15,fonterra_opt4_N_plus150MW,150.0,6146061.316456445,563292.6174378591,0.0,0.0,0.0,6146061.316456445,0.0,0.0,0.0,0,0,150.0,True,True,15000.0,False,True,1565196.9485909082,1565196.9485909082,1565196.9485909082,0,0.0
2035_BB,S_AUTO,Auto-select upgrade (min cost),6,0.95,0.95,0.95,15000.0,1.15,fonterra_opt3_N_plus97MW,97.0,4580864.367865536,563292.6174378591,0.0,0.0,0.0,4580864.367865536,0.0,0.0,0.0,0,0,150.0,False,True,15000.0,True,False,0.0,0.0,0.0,0,0.0
2035_BB,S0,No upgrade (allow shedding),7,1.08,0.88,1.05,15000.0,1.28,none,0.0,0.0,640374.7650872504,266889.1053697131,0.41677017883949524,4003336580.5456963,4003336580.5456963,71.53530576074311,65.55598755561361,68.2241936256588,6515,6515,150.0,False,False,15000.0,False,True,3997701173.9457774,3997701173.9457774,3997701173.9457774,6515,71.53530576074311
2035_BB,S1,Force fonterra_opt1_N_plus21MW,7,1.08,0.88,1.05,15000.0,1.28,fonterra_opt1_N_plus21MW,21.0,967797.9134028697,640374.7650872504,145418.56937418279,0.22708354123599742,2181278540.612742,2182246338.526145,50.53530576074312,45.167305702794394,47.50776433750202,5089,5089,150.0,False,False,15000.0,False,True,2176610931.926226,2176610931.926226,2176610931.926226,5089,50.53530576074312
2035_BB,S2,Force fonterra_opt2_N-1_plus32MW,7,1.08,0.88,1.05,15000.0,1.28,fonterra_opt2_N-1_plus32MW,32.0,3437698.83823311,640374.7650872504,93213.18465137185,0.1455603651694046,1398197769.7705777,1401635468.6088107,39.53530576074312,34.639001696394416,36.586228204667016,4327,4327,150.0,False,False,15000.0,False,True,1396000062.0088918,1396000062.0088918,1396000062.0088918,4327,39.53530576074312
2035_BB,S3,Force fonterra_opt3_N_plus97MW,7,1.08,0.88,1.05,15000.0,1.28,fonterra_opt3_N_plus97MW,97.0,5635406.599918793,640374.7650872504,0.0,0.0,0.0,5635406.599918793,0.0,0.0,0.0,0,0,150.0,False,True,15000.0,False,True,0.0,0.0,0.0,0,0.0
2035_BB,S4,Force fonterra_opt4_N_plus150MW,7,1.08,0.88,1.05,15000.0,1.28,fonterra_opt4_N_plus150MW,150.0,7560921.19845992,640374.7650872504,0.0,0.0,0.0,7560921.19845992,0.0,0.0,0.0,0,0,150.0,True,True,15000.0,False,True,1925514.5985411266,1925514.5985411266,1925514.5985411266,0,0.0
2035_BB,S_AUTO,Auto-select upgrade (min cost),7,1.08,0.88,1.05,15000.0,1.28,fonterra_opt3_N_plus97MW,97.0,5635406.599918793,640374.7650872504,0.0,0.0,0.0,5635406.599918793,0.0,0.0,0.0,0,0,150.0,False,True,15000.0,True,False,0.0,0.0,0.0,0,0.0
2035_BB,S0,No upgrade (allow shedding),8,0.98,0.92,1.08,10000.0,1.22,none,0.0,0.0,581080.8053569493,208398.37457463302,0.3586392333964929,2083983745.7463303,2083983745.7463303,60.94054571283411,55.697650531882196,58.06656660842967,5951,5951,150.0,False,False,10000.0,False,True,2078459034.6331956,2078459034.6331956,2078459034.6331956,5951,60.94054571283411
2035_BB,S1,Force fonterra_opt1_N_plus21MW,8,0.98,0.92,1.08,10000.0,1.22,fonterra_opt1_N_plus21MW,21.0,948787.5972467419,581080.8053569493,99214.24383549739,0.17074087273378707,992142438.3549739,993091225.9522207,39.94054571283411,35.4076757219815,37.228673099688365,4500,4500,150.0,False,False,10000.0,False,True,987566514.839086,987566514.839086,987566514.839086,4500,39.94054571283411
2035_BB,S2,Force fonterra_opt2_N-1_plus32MW,8,0.98,0.92,1.08,10000.0,1.22,fonterra_opt2_N-1_plus32MW,32.0,3370172.611053531,581080.8053569493,54300.3337593935,0.09344713034538735,543003337.593935,546373510.2049886,28.94054571283411,24.879849187365107,26.359132090833658,3719,3719,150.0,False,False,10000.0,False,True,540848799.091854,540848799.091854,540848799.091854,3719,28.94054571283411
2035_BB,S3,Force fonterra_opt3_N_plus97MW,8,0.98,0.92,1.08,10000.0,1.22,fonterra_opt3_N_plus97MW,97.0,5524711.113134676,581080.8053569493,0.0,0.0,0.0,5524711.113134676,0.0,0.0,0.0,0,0,150.0,False,True,10000.0,False,True,0.0,0.0,0.0,0,0.0
2035_BB,S4,Force fonterra_opt4_N_plus150MW,8,0.98,0.92,1.08,10000.0,1.22,fonterra_opt4_N_plus150MW,150.0,7412403.103490171,581080.8053569493,0.0,0.0,0.0,7412403.103490171,0.0,0.0,0.0,0,0,150.0,True,True,10000.0,False,True,1887691.9903554954,1887691.9903554954,1887691.9903554954,0,0.0
2035_BB,S_AUTO,Auto-select upgrade (min cost),8,0.98,0.92,1.08,10000.0,1.22,fonterra_opt3_N_plus97MW,97.0,5524711.113134676,581080.8053569493,0.0,0.0,0.0,5524711.113134676,0.0,0.0,0.0,0,0,150.0,False,True,10000.0,True,False,0.0,0.0,0.0,0,0.0
2035_BB,S0,No upgrade (allow shedding),9,1.02,0.87,0.92,20000.0,1.32,none,0.0,0.0,604798.3892490697,240793.38086640023,0.39813826416663295,4815867617.328005,4815867617.328005,66.18837052058302,60.665647061667336,63.19545488150345,6357,6357,150.0,False,False,20000.0,False,True,4810775624.935935,4810775624.935935,4810775624.935935,6357,66.18837052058302
2035_BB,S1,Force fonterra_opt1_N_plus21MW,9,1.02,0.87,0.92,20000.0,1.32,fonterra_opt1_N_plus21MW,21.0,874474.5431818786,604798.3892490697,123709.117668605,0.20454604355379455,2474182353.3721,2475056827.915282,45.188370520583014,40.315884989714455,42.427872723259206,4868,4868,150.0,False,False,20000.0,False,True,2469964835.5232124,2469964835.5232124,2469964835.5232124,4868,45.188370520583014
2035_BB,S2,Force fonterra_opt2_N-1_plus32MW,9,1.02,0.87,0.92,20000.0,1.32,fonterra_opt2_N-1_plus32MW,32.0,3106206.4502606317,604798.3892490697,74354.10304973647,0.12294031262559424,1487082060.9947295,1490188267.4449902,34.188370520583014,29.806196562988518,31.54276147043102,4071,4071,150.0,False,False,20000.0,False,True,1485096275.0529206,1485096275.0529206,1485096275.0529206,4071,34.188370520583014
2035_BB,S3,Force fonterra_opt3_N_plus97MW,9,1.02,0.87,0.92,20000.0,1.32,fonterra_opt3_N_plus97MW,97.0,5091992.392069481,604798.3892490697,0.0,0.0,0.0,5091992.392069481,0.0,0.0,0.0,0,0,150.0,False,True,20000.0,False,True,0.0,0.0,0.0,0,0.0
2035_BB,S4,Force fonterra_opt4_N_plus150MW,9,1.02,0.87,0.92,20000.0,1.32,fonterra_opt4_N_plus150MW,150.0,6831832.368608427,604798.3892490697,0.0,0.0,0.0,6831832.368608427,0.0,0.0,0.0,0,0,150.0,True,True,20000.0,False,True,1739839.976538946,1739839.976538946,1739839.976538946,0,0.0
2035_BB,S_AUTO,Auto-select upgrade (min cost),9,1.02,0.87,0.92,20000.0,1.32,fonterra_opt3_N_plus97MW,97.0,5091992.392069481,604798.3892490697,0.0,0.0,0.0,5091992.392069481,0.0,0.0,0.0,0,0,150.0,False,True,20000.0,True,False,0.0,0.0,0.0,0,0.0
2035_BB,S0,No upgrade (allow shedding),10,1.03,0.93,1.12,15000.0,1.18,none,0.0,0.0,610727.7852220999,228825.79899444664,0.374677236784357,3432386984.9166994,3432386984.9166994,65.20256470856032,59.654583738035555,62.1921145677455,6133,6133,150.0,False,False,15000.0,False,True,3426845501.760113,3426845501.760113,3426845501.760113,6133,65.20256470856032
2035_BB,S1,Force fonterra_opt1_N_plus21MW,10,1.03,0.93,1.12,15000.0,1.18,fonterra_opt1_N_plus21MW,21.0,951667.9481794887,610727.7852220999,116009.04276324873,0.1899521285429324,1740135641.448731,1741087309.3969104,44.20256470856032,39.3819777652049,41.376143213875984,4744,4744,150.0,False,False,15000.0,False,True,1735545826.2403235,1735545826.2403235,1735545826.2403235,4744,44.20256470856032
2035_BB,S2,Force fonterra_opt2_N-1_plus32MW,10,1.03,0.93,1.12,15000.0,1.18,fonterra_opt2_N-1_plus32MW,32.0,3380403.8575958917,610727.7852220999,68553.04279156418,0.11224811520018511,1028295641.8734627,1031676045.7310586,33.20256470856032,28.855431177795523,30.54420592029151,3937,3937,150.0,False,False,15000.0,False,True,1026134562.5744718,1026134562.5744718,1026134562.5744718,3937,33.20256470856032
2035_BB,S3,Force fonterra_opt3_N_plus97MW,10,1.03,0.93,1.12,15000.0,1.18,fonterra_opt3_N_plus97MW,97.0,5541483.156586814,610727.7852220999,0.0,0.0,0.0,5541483.156586814,0.0,0.0,0.0,0,0,150.0,False,True,15000.0,False,True,0.0,0.0,0.0,0,0.0
2035_BB,S4,Force fonterra_opt4_N_plus150MW,10,1.03,0.93,1.12,15000.0,1.18,fonterra_opt4_N_plus150MW,150.0,7434905.845152255,610727.7852220999,0.0,0.0,0.0,7434905.845152255,0.0,0.0,0.0,0,0,150.0,True,True,15000.0,False,True,1893422.6885654414,1893422.6885654414,1893422.6885654414,0,0.0
2035_BB,S_AUTO,Auto-select upgrade (min cost),10,1.03,0.93,1.12,15000.0,1.18,fonterra_opt3_N_plus97MW,97.0,5541483.156586814,610727.7852220999,0.0,0.0,0.0,5541483.156586814,0.0,0.0,0.0,0,0,150.0,False,True,15000.0,True,False,0.0,0.0,0.0,0,0.0
2035_BB,S0,No upgrade (allow shedding),11,0.97,0.86,1.03,10000.0,1.27,none,0.0,0.0,575151.4093839193,219825.39369122032,0.3822043901912525,2198253936.9122033,2198253936.9122033,61.8982407299833,56.66674667749018,59.06865673753037,6213,6213,150.0,False,False,10000.0,False,True,2192769059.4022675,2192769059.4022675,2192769059.4022675,6213,61.8982407299833
2035_BB,S1,Force fonterra_opt1_N_plus21MW,11,0.97,0.86,1.03,10000.0,1.27,fonterra_opt1_N_plus21MW,21.0,941946.7637814686,575151.4093839193,106439.22492964691,0.18506296462641136,1064392249.2964691,1065334196.0602505,40.8982407299833,36.3794575789162,38.2641977135939,4722,4722,150.0,False,False,10000.0,False,True,1059849318.5503147,1059849318.5503147,1059849318.5503147,4722,40.8982407299833
2035_BB,S2,Force fonterra_opt2_N-1_plus32MW,11,0.97,0.86,1.03,10000.0,1.27,fonterra_opt2_N-1_plus32MW,32.0,3345873.400515425,575151.4093839193,59612.91846072768,0.10364734831230407,596129184.6072768,599475058.0077922,29.8982407299833,25.87916010552955,27.422779217049786,3841,3841,150.0,False,False,10000.0,False,True,593990180.4978564,593990180.4978564,593990180.4978564,3841,29.8982407299833
2035_BB,S3,Force fonterra_opt3_N_plus97MW,11,0.97,0.86,1.03,10000.0,1.27,fonterra_opt3_N_plus97MW,97.0,5484877.509935844,575151.4093839193,0.0,0.0,0.0,5484877.509935844,0.0,0.0,0.0,0,0,150.0,False,True,10000.0,False,True,0.0,0.0,0.0,0,0.0
2035_BB,S4,Force fonterra_opt4_N_plus150MW,11,0.97,0.86,1.03,10000.0,1.27,fonterra_opt4_N_plus150MW,150.0,7358959.092042724,575151.4093839193,0.0,0.0,0.0,7358959.092042724,0.0,0.0,0.0,0,0,150.0,True,True,10000.0,False,True,1874081.58210688,1874081.58210688,1874081.58210688,0,0.0
2035_BB,S_AUTO,Auto-select upgrade (min cost),11,0.97,0.86,1.03,10000.0,1.27,fonterra_opt3_N_plus97MW,97.0,5484877.509935844,575151.4093839193,0.0,0.0,0.0,5484877.509935844,0.0,0.0,0.0,0,0,150.0,False,True,10000.0,True,False,0.0,0.0,0.0,0,0.0
2035_BB,S0,No upgrade (allow shedding),12,1.06,0.91,0.88,15000.0,1.23,none,0.0,0.0,628515.9731411901,248562.7384006937,0.39547561083997534,3728441076.0104055,3728441076.0104055,68.57634979677839,62.840565332648914,65.4984547555237,6339,6339,150.0,False,False,15000.0,False,True,3723902561.0522566,3723902561.0522566,3723902561.0522566,6339,68.57634979677839
